org,ada,issue_date,subject,award_amount,supplier_afm,supplier_name
99222003,6ΕΨΙ46906Ψ-ΒΞΖ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΑ6Σ46906Ψ-Θ2Χ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,96ΤΒ46906Ψ-ΖΣΘ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Ψ6Μ46906Ψ-ΤΣΠ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΡΕΓ46906Ψ-94Χ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,60Ο046906Ψ-Η3Ξ,2024-12-09,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΤΙΔ46906Ψ-Τ2Α,2024-12-06,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΟΟΙ46906Ψ-Μ69,2024-12-06,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΝΡΓ46906Ψ-ΦΛΙ,2024-12-06,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΕΤ446906Ψ-ΦΡ4,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΒΡ446906Ψ-6Ο7,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΑΠΧ46906Ψ-422,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΜΕ846906Ψ-Ι43,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Τ4Φ46906Ψ-5ΙΑ,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΙΘΞ46906Ψ-0ΑΣ,2024-12-05,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΗΚΑ46906Ψ-347,2024-12-04,"Νο 71/24 ΣΥΜΒΑΣΗ για την προμήθεια 800.000 m3 Υγρού Οξυγόνου και την ενοικίαση δεξαμενής  χωρητικότητας  ≈  10.000  lt, για την κάλυψη  των αναγκών του Γ.Ν.Ν.Π. «ΑΓ.ΠΑΝΤΕΛΕΗΜΩΝ», για ένα (1) έτος.",,,
99222003,9ΤΥΒ46906Ψ-ΨΟΤ,2024-12-02,Συντήρηση Υποσταθμών Μέσης και Χαμηλής Τάσης του Γ.Ν.Ν.Π. και του Γ.Ν.Δ.Α.,,,
99222003,6Ν9Κ46906Ψ-77Ψ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,67ΔΤ46906Ψ-Ξ59,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΘΝΨ46906Ψ-Ο72,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΝ1Π46906Ψ-ΟΧΔ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Κ3Μ46906Ψ-Α2Χ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΨ2Ρ46906Ψ-8ΓΞ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ3ΦΜ46906Ψ-ΤΟ9,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Η7346906Ψ-ΤΔΣ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΦΓΧ46906Ψ-Η2Π,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ2ΕΥ46906Ψ-ΒΕΣ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΗΨΥ46906Ψ-3ΞΞ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Ξ2646906Ψ-0ΚΒ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΤ2Η46906Ψ-Φ6Κ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,639Ι46906Ψ-Σ6Α,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΨ5946906Ψ-3ΨΗ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Η3Σ46906Ψ-Κ9Θ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΨΑΩ46906Ψ-80Θ,2024-12-02,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΜΔΠ46906Ψ-Ι4Ξ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΓΥ546906Ψ-5ΩΩ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ρ64Ε46906Ψ-ΒΔ0,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ44Ζ46906Ψ-ΖΓΔ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΠΞΙ46906Ψ-0ΥΤ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ρ4ΖΣ46906Ψ-ΚΣΗ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΧΓΠ46906Ψ-Χ5Κ,2024-11-29,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΙ0Θ46906Ψ-ΝΞ2,2024-11-28,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ Β ΟΡ,,,
99222003,97ΩΧ46906Ψ-Ρ9Ι,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΧΙ746906Ψ-Ο1Ε,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΟΦ346906Ψ-37Ψ,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΖΒ346906Ψ-5Σ8,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΝΥΚ46906Ψ-ΗΣΝ,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,90ΖΣ46906Ψ-4Ρ6,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9Ξ6Η46906Ψ-59Φ,2024-11-26,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ50Ν46906Ψ-2ΔΡ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΡΡΝ46906Ψ-0ΡΑ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΝ0Ψ46906Ψ-Ψ3Λ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΡΛΓ46906Ψ-Α1Ξ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΡΔΞ46906Ψ-Ψ3Ψ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΑΘΛ46906Ψ-30Ξ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΥΘΩ46906Ψ-3ΘΣ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,99ΔΦ46906Ψ-ΣΥΤ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,ΨΣΜΜ46906Ψ-ΙΦΟ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΦΩΥ46906Ψ-ΞΝΑ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Π5Ψ46906Ψ-ΣΝΧ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΥΔ246906Ψ-4Β1,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,69ΦΚ46906Ψ-23Α,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,9ΘΛΡ46906Ψ-ΟΝ1,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΕΙ546906Ψ-7ΙΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,69ΙΝ46906Ψ-Π66,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,616046906Ψ-ΛΞ8,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΝΖΟ46906Ψ-ΣΕ7,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΑΒΑ46906Ψ-96Π,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,61ΒΜ46906Ψ-0ΡΟ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,6ΑΔΜ46906Ψ-ΜΓΦ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,98Ω946906Ψ-Ι4Η,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡ,,,
99222003,Ψ49Ζ46906Ψ-ΠΚΓ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,628Δ46906Ψ-Τ6Υ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΘΖΙ46906Ψ-Μ9Σ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΩ3Π46906Ψ-Ω15,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Υ8Φ46906Ψ-ΧΟΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Μ0Δ46906Ψ-348,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΩΘΝ46906Ψ-54Ω,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΒΗΣ46906Ψ-3Ξ3,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΖΛ446906Ψ-ΥΩΡ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΚΔΑ46906Ψ-57Α,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,914Υ46906Ψ-ΥΒΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΡΥΟ46906Ψ-42Γ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΥ3646906Ψ-ΥΦΦ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΩΨΩ46906Ψ-3ΚΔ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΔΗΞ46906Ψ-Ο49,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,62ΟΔ46906Ψ-ΒΙΒ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,90ΛΕ46906Ψ-Α9Α,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΡΒΣ046906Ψ-ΕΩ6,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,61ΝΣ46906Ψ-ΘΒ2,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,61ΩΛ46906Ψ-ΓΛΛ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΤΛΦ46906Ψ-Λ9Α,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,69ΔΣ46906Ψ-0ΩΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΕΞ046906Ψ-Χ24,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΒΝΥ46906Ψ-Θ4Ξ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΤΗ346906Ψ-277,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,606Ρ46906Ψ-ΖΟ1,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΧΜ346906Ψ-4ΨΤ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,67Δ346906Ψ-29Γ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Β5446906Ψ-ΗΛΕ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΣ9746906Ψ-ΤΕΨ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Σ3Σ46906Ψ-ΗΧΗ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Τ7Α46906Ψ-ΟΔ4,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,62Ψ746906Ψ-9ΞΤ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ59Ξ46906Ψ-ΤΕ2,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΜΟ446906Ψ-39Χ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,626246906Ψ-ΗΦΧ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΑΨΤ46906Ψ-ΑΕ3,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ6ΡΠ46906Ψ-ΔΥΒ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,66ΩΜ46906Ψ-ΧΚΔ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΚΘ146906Ψ-ΝΑ6,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Α7Ω46906Ψ-ΨΧΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΦΜΝ46906Ψ-ΖΡΘ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΝΧΒ46906Ψ-ΩΣ5,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ8ΝΡ46906Ψ-53Β,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΕΥ546906Ψ-9ΑΟ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΓΓΒ46906Ψ-6ΦΥ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΖΒ246906Ψ-ΡΙ1,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΟΦΩ46906Ψ-Β6Η,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6Α0Ι46906Ψ-ΦΞΜ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΤΜ546906Ψ-ΦΥΚ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ63Ο46906Ψ-ΜΛΩ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΦΦ446906Ψ-ΠΣΙ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΖ9Ε46906Ψ-ΖΡΧ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΥΙΧ46906Ψ-ΚΨΞ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,63Λ746906Ψ-6ΝΧ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΡΧ746906Ψ-Ν3Η,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΥΧΞ46906Ψ-ΜΘΕ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΓΗΤ46906Ψ-ΝΛΦ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΦΡΜ46906Ψ-ΥΤΥ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΤΞΠ46906Ψ-ΟΡΛ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΧΧΛ46906Ψ-990,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΑ,,,
99222003,ΨΜΗ246906Ψ-ΑΙ6,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΞΤΝ46906Ψ-Λ03,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,96Λ346906Ψ-Κ9Π,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9ΗΝΘ46906Ψ-8ΨΞ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΚΟ146906Ψ-ΩΑ0,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,93ΛΨ46906Ψ-Σ2Ν,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΗΥΨ46906Ψ-ΑΝΩ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΤΒΗ46906Ψ-ΥΜΗ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,6ΓΔ546906Ψ-Α1Δ,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΠΞΜ46906Ψ-76Β,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΑΗΧ46906Ψ-168,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,ΨΧΨ746906Ψ-76Ι,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,9Ι6646906Ψ-ΝΟ2,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,Ψ2ΔΦ46906Ψ-5Λ5,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,99Γ146906Ψ-Ο38,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
99222003,658Ε46906Ψ-ΧΟ5,2024-11-25,ΑΝΑΛΩΣΙΜΑ ΥΛΙΚΑ ΧΕΙΡΟΥΡΓΕΙΟΥ,,,
